Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LAMC2	0.15914245203693653	3.418198860594463	1.3327404890112236	0.18324521716421532	0.3943790268192884	-5.342699898386982
FBN1	-0.11033261338369928	4.905562133474367	-1.3327065154696849	0.18325636216273522	0.3943790268192884	-5.3427432525504885
MAGEB3	-0.004423536075630157	0.007029743439027377	-1.331606769145901	0.18361722310861897	0.39438552711080277	-5.344146103378136
ITGB6	0.16489503500108985	3.197992179805615	1.331321992882466	0.18371098265613808	0.39438552711080277	-5.3445091302108425
INS	-0.005674659061913997	0.008919734082882168	-1.3310207427543002	0.183809829495432	0.39438552711080277	-5.344893156093068
CDC25B	0.07743935556492283	4.256913670000015	1.330746883942098	0.18390007100030087	0.39438552711080277	-5.345242112598445
HSPA6	0.10808143766082674	1.9955578372219058	1.330301583382694	0.18404657931837462	0.39438552711080277	-5.345809436948142
AK2	0.06125980612275393	4.500890316602324	1.3297325211149393	0.18423384123701222	0.39444937803309027	-5.3465341832286635
CCL28	-0.1931374571608452	2.5575459126812983	-1.3285019954943724	0.18463954483318087	0.3947316738526265	-5.34810023865433
RAC3	0.12243527214216278	3.581001731310551	1.3283768076868114	0.18468084700809512	0.3947316738526265	-5.348259483118879
NFKBIZ	-0.08023121051939922	3.882396673434156	-1.3272881590127563	0.18504030502356705	0.3951627997306355	-5.34964366481691
COL1A1	-0.17585780612313293	7.856976633230307	-1.3267924298554303	0.1852041604590661	0.3951758278960482	-5.350273595264896
HEY2	-0.1455844767970769	1.9448857038988916	-1.3257688439098005	0.18554283122772097	0.39556152529824773	-5.351573542275354
DNAJC1	0.0641971653854526	4.262651050182952	1.3232211040914645	0.18638773750225723	0.39702490003669594	-5.354804843268979
KRT7	-0.15850278204801657	6.016901588630548	-1.3223052579411418	0.1866922246606871	0.3973356183305193	-5.355964887272594
BBC3	0.05619096427729967	1.8563095032594998	1.31844262069993	0.18798007605876269	0.3997369189534809	-5.360848774484719
ATP6V1G2	0.0036235940172081125	0.006367018307955175	1.315315877218846	0.18902752660375016	0.4016233707738712	-5.36479178096601
EDIL3	-0.1311513177161433	2.364052388538023	-1.314821555733202	0.18919369843028044	0.4016357750575021	-5.365414248290268
EFNA1	-0.09745886071869783	4.821984247424478	-1.3136794499682163	0.18957762400216122	0.4021100322823148	-5.366851656104579
MAPT	-0.028302205755299927	0.12294534339305642	-1.3096291552957218	0.19094379700317476	0.4042762030233084	-5.371939196708908
ELK1	0.05918890204704399	3.8120854712724377	1.3092902717346793	0.19105836052186728	0.4042762030233084	-5.3723641796653325
PRKCG	0.01801501903486507	0.10950151537781327	1.3087427860857797	0.19124355761602221	0.4042762030233084	-5.373050531715406
AGER	0.007921449917257961	0.026663489437206016	1.3086646533364894	0.19127001387767611	0.4042762030233084	-5.373148454496466
MDM2	0.046301236988425275	3.5439126201146522	1.3082637080715152	0.1914058190761053	0.4042762030233084	-5.3736508627991055
SPEF1	-0.04064015917466555	0.5044991344779985	-1.3041513296761886	0.1928030237226277	0.4068842244525547	-5.378795039136177
KDM1A	0.05583431531919388	4.703365374170411	1.3035507758640015	0.19300750191953384	0.406972889148512	-5.379544986724328
AQP7	-0.1136016896508155	0.8222856525118875	-1.300972719098655	0.19388797487061876	0.408485598865349	-5.382760190607839
PKM	0.06927207095687656	6.298966964320072	1.2995841590276858	0.19436324856945358	0.4088321324701974	-5.384489362166881
IL1RAP	-0.06629328977050584	1.686350218429845	-1.299538570074222	0.1943788701684651	0.4088321324701974	-5.384546101972285
HTT	0.040090141472069435	3.761450164188604	1.2982656422303618	0.19481533773148177	0.40940639347094115	-5.386129614210413
NFAT5	-0.05126624665953114	4.112516017909293	-1.2970175669515072	0.19524407426462817	0.4099634585355353	-5.387680684477216
ANXA1	-0.09602482968723251	4.961897485549647	-1.2951689030492863	0.19588057179210647	0.41095547097087665	-5.389975367045431
NCK2	0.05820374070326896	4.319494565339678	1.2946302568707504	0.1960661732303752	0.4110006392820836	-5.390643407083204
ZBTB32	0.0661398028744989	2.2601484318585436	1.2921694918754314	0.19691613939289498	0.41243723175518554	-5.393691647115105
HMGCR	-0.060310919933736884	3.1007181150061633	-1.2915802411508222	0.19712008824053667	0.41251948290939383	-5.3944207133806445
MMS19	0.038672557775860074	4.228250544669216	1.2907585291316461	0.19740462240297188	0.4125512881347922	-5.3954368944909294
SLC16A1	0.11006250136996508	3.712897389476444	1.2905858151344232	0.19746466845254126	0.4125512881347922	-5.395650329621883
IFNB1	0.02366932044140791	0.15035640369443307	1.2892468713826766	0.19792913052657987	0.41311235385722433	-5.397304529692306
EVL	0.08276505462027552	3.914806923084315	1.288861614371393	0.19806304869561933	0.41311235385722433	-5.397780133442244
PNPLA2	-0.08365950510004837	3.8957832580315404	-1.2875163873170572	0.19853083007677358	0.413455237870543	-5.3994398500999345
NR4A1	-0.10778803234809647	2.0425039740244286	-1.2874396307481752	0.19855754537256018	0.413455237870543	-5.399534499061621
TMEM123	0.08699767599505416	6.37890555227805	1.2862792684289934	0.1989617333394394	0.413690554299328	-5.4009646658862644
ACSL3	-0.0828016137040931	4.4181327808325666	-1.2861670751551666	0.19900084548131344	0.413690554299328	-5.401102878170155
VDAC1	0.0515940950596138	4.766787481670094	1.2843485370842576	0.19963542091443903	0.41466561309342437	-5.40334155576744
NCOA2	-0.061458983823729496	4.461844092394298	-1.281173850306803	0.2007471955071755	0.4166294322663419	-5.407241999385645
IL3RA	0.07166452984369166	2.640077735945006	1.2795031977718656	0.20133408769815514	0.4173407428283333	-5.409290720000161
ETFA	-0.063082947047622	3.4568712565554733	-1.2790545351792855	0.20149188367962398	0.4173407428283333	-5.409840474554003
PNKP	0.054250865092677035	3.68972008041899	1.2787762248819052	0.20158974004881566	0.4173407428283333	-5.410181425412085
IL20	-0.0418860838352361	0.15134673931804604	-1.2731442167172362	0.20357917915453178	0.4211113491181685	-5.417064558426803
SLC5A1	-0.13450627419327923	1.5432648806492881	-1.268754825380006	0.20513951967622565	0.42398885873675346	-5.422408140931113
MMP9	0.16190946743884332	5.043387321613592	1.2679510491557986	0.20542618818471456	0.4240391796729018	-5.423384661383723
ARHGEF16	-0.08712579160963053	2.0976050786918834	-1.267541258042376	0.20557245341626498	0.4240391796729018	-5.423882286557632
ZEB1	-0.07513277291777208	3.0680050936164607	-1.2672633258442303	0.20567169792517992	0.4240391796729018	-5.424219699446382
ACVR1B	-0.04998841307741223	2.8149953615553494	-1.265926630596428	0.20614931812699885	0.4246743765691876	-5.425841513155387
CA12	-0.1259114951101439	2.0685547162770384	-1.2649591202305968	0.20649583281847356	0.4249185203211956	-5.427014201647691
ATP5G1	0.05847125276362285	3.4042771048352276	1.264648429640938	0.20660708892264124	0.4249185203211956	-5.427390637897981
TRIM72	0.04116461529796656	0.20163443890737465	1.2624798624394202	0.20738526129151386	0.4261690562225121	-5.430015363249237
ABHD2	-0.0562718373615893	4.200866700108014	-1.2606984617267483	0.20802596556353464	0.42679483749265335	-5.43216819272011
GM2A	0.07954167218023141	4.694649439903654	1.2602713054798056	0.20817992167364113	0.42679483749265335	-5.432683914547519
SFRP1	-0.18977883751412228	5.680561068485866	-1.2602130437931678	0.20820091473693508	0.42679483749265335	-5.432754248052493
HDAC3	0.03385587254573492	3.3272570404549087	1.2593383043016044	0.2085161126200713	0.4270914653420103	-5.4338099252728584
ABCG8	0.022505825951280718	0.11285956769663895	1.2588460495343081	0.2086938284627916	0.42710624207458575	-5.434403596891923
IGFBP7	-0.0854421975884616	6.9287599288705595	-1.2581074114803918	0.20896065744818199	0.42730322196546605	-5.435293999833375
FGF12	-0.04280690170236611	0.41217669433677	-1.2573490787085835	0.20923476782445036	0.4274872467488335	-5.436207645378235
CCL17	0.0920975130269233	0.8937421460433056	1.2569145373775998	0.209391956790746	0.4274872467488335	-5.436730937753234
ARHGAP44	0.06016758113579992	1.285633876406569	1.2555003134887328	0.20990403711085825	0.42787447800817974	-5.438432801007886
PIM3	0.07080679609637543	4.8961962843689575	1.2554475631837936	0.2099232468950311	0.42787447800817974	-5.438496200846234
ABCF1	0.002301121089907357	0.004521322629166483	1.2541666886449274	0.2103877616362337	0.42824748912851596	-5.440035931489457
TXN	0.08052156141831815	5.395506110879042	1.2540008220613854	0.21044816731225674	0.42824748912851596	-5.440235111384936
APEX2	0.050146334822869364	3.4185471914340044	1.2526580891288457	0.21093605614164046	0.4285462084807204	-5.4418472964161815
ERCC1	0.045455295345281595	3.1869115890594757	1.2526550943677783	0.21093711579110908	0.4285462084807204	-5.441850904128095
ESM1	-0.09994433911689518	1.8328003256086385	-1.2512208650052319	0.21145949072908451	0.4291408455883302	-5.443570890896995
RPS7	0.06100473944316439	3.525187092375885	1.2504657114144146	0.21173480066302505	0.4291408455883302	-5.444475766864528
TP53BP2	0.08469388706046928	4.4536773872120285	1.2503244079177167	0.21178636406518578	0.4291408455883302	-5.44464501695718
ALDH1A1	0.12033338291126176	3.008570664585703	1.2499717310371168	0.2119150602765527	0.4291408455883302	-5.445067381331749
SOX2	-0.09260449209409681	0.3884365875859177	-1.2491078156696644	0.21223055331256033	0.4292281898342503	-5.446101502756706
IHH	0.01081093893811442	0.07528536638878894	1.2489148614516663	0.21230088910364717	0.4292281898342503	-5.446332459975918
SCN1A	0.06528904537857674	0.3198367449768476	1.2472123588905863	0.21292394706961634	0.4298309183332514	-5.4483679083990495
SREBF1	-0.08508258861799906	4.553632912757243	-1.2471625683022005	0.2129421834936387	0.4298309183332514	-5.448427397132985
RASSF7	0.024927609912141352	0.3712875056855821	1.245440432203441	0.21357345839566322	0.4305040555081741	-5.450483603050653
CDC42BPA	-0.06021032146742145	3.956300424310429	-1.2453157477774341	0.21361937764337743	0.4305040555081741	-5.450632285294545
F2	0.01648850042562619	0.14790932547526336	1.2425023058970515	0.21465389886534575	0.432241170946697	-5.453985023042711
KRT6A	-0.21729222122383804	1.871228500168437	-1.2420092874110535	0.21483575863511267	0.43225989990438335	-5.454571669692489
ASXL1	0.041225429156026144	4.151806856147491	1.2407313427054554	0.21530704336245102	0.4328604683972229	-5.456091544770439
EIF4EBP1	0.10122735681743508	5.377485098920465	1.2396380880732925	0.21571113493190322	0.43332509463064756	-5.457390368288432
RASD1	-0.1133018534601262	2.338440574497214	-1.2386994453404498	0.21605836491436398	0.43367484303724496	-5.458504675929524
PFKFB4	-0.06400552632700983	2.1166969161247837	-1.2336677317851354	0.21792653352567157	0.43707443273163116	-5.464463812677557
MAML2	-0.07868215811903263	4.1153875630927255	-1.2322050815232808	0.21847187327936585	0.43781763405184915	-5.466191474156635
EDA2R	-0.061878735784428415	1.4116899180927023	-1.231119230658768	0.2188772114875467	0.43827930837434415	-5.467472827735709
H3F3A	0.04676660655626523	2.6228083759035696	1.2297342407078973	0.21939502497524593	0.4388261722559148	-5.4691055388086625
PAF1	0.05399120085289092	3.9188683663352015	1.2292420569838	0.21957937235470085	0.4388261722559148	-5.4696852514448215
GPR180	0.06144135277155722	2.853285299805638	1.2289845486683988	0.2196758562909849	0.4388261722559148	-5.469988467982878
HSF2	0.05501556155423994	2.807119801858382	1.2284283519966832	0.21988421954303894	0.4388924063388945	-5.470643249415787
CTGF	-0.12292421910780373	5.3192115088675855	-1.2271191338825909	0.22037549224738406	0.4395227771335168	-5.472183227012314
REST	0.03498699766350517	4.125528921020426	1.2263432981031788	0.2206667522696649	0.4397535516591174	-5.473095168674459
THY1	-0.09175546657759819	3.906993749174729	-1.225554916060178	0.2209633558906135	0.4398407614847879	-5.474021080599428
BECN1	0.033277591340638936	2.950084840692229	1.2252931109351917	0.22106168411550817	0.4398407614847879	-5.4743285516452405
CREB3L3	0.00826067430606825	0.03525774335600257	1.2242248432610439	0.22146393647932358	0.4402913975243695	-5.475582091980072
ZIC2	0.08228597314232937	0.45481484180269316	1.220751115880619	0.2227757653465391	0.44248910449140383	-5.479650671493132
MCCC1	0.06909276621013058	3.8922222793901913	1.2203108033158736	0.22294242182761798	0.44248910449140383	-5.48016557633122
SLC16A2	-0.0659831109558735	2.415733908497981	-1.2198964484486317	0.2230992969950671	0.44248910449140383	-5.480649978849965
PPP3CC	0.057127327880276725	3.176628584628475	1.2182327484789628	0.2237301130810894	0.4433891877121273	-5.482593207575836
MTOR	0.042579806329388625	4.0857234941401535	1.2156000115927204	0.22473086764506173	0.4450204137951617	-5.4856629595762545
CREBBP	0.046791284381004744	3.959781698358712	1.2148193454038465	0.22502826583007263	0.4452573506353333	-5.486571921968849
PLCB1	-0.0905984960291546	1.9247443783583704	-1.213857848893692	0.2253951117109406	0.445488922776283	-5.487690536219834
COL5A1	-0.12550857393817677	5.469523640104447	-1.2134427688038394	0.22555353767669872	0.445488922776283	-5.488173214983755
BIRC2	0.059126294271151784	4.445602769574967	1.2131145451266703	0.225678819562117	0.445488922776283	-5.488554804631873
DAXX	0.0069765874113667855	0.04916731886430896	1.2119008782170189	0.22614256614680023	0.44591921124590245	-5.489964876511188
RPL35	0.06415013661472019	7.018927523626485	1.2116127463407365	0.2262528213547074	0.44591921124590245	-5.490299396079221
TXNIP	0.08128552090618477	7.102760089324127	1.2102658817680356	0.22676871967968448	0.44643542346341414	-5.491862047780638
ETV1	-0.06625665145985991	1.3857214565946228	-1.2099985173200756	0.22687117527701645	0.44643542346341414	-5.492172074309941
RTN4RL1	-0.10736863658955606	1.6380341685806104	-1.2089607468190844	0.227269298105552	0.4468678114241819	-5.493374716490091
RIPK1	0.042868875507466014	3.9253483568828047	1.2065549056637461	0.2281939457109564	0.4481807137472485	-5.496158969563905
TIAM1	0.07390884308998537	3.063855660860868	1.2062932872923853	0.22829484660338886	0.4481807137472485	-5.4964612925458045
FOXO3	0.05053783772372794	3.6981362049818647	1.2044916071978635	0.22898929644146385	0.4488906618420122	-5.498542284800249
USMG5	0.06177781214668425	4.574140896811162	1.204060293319624	0.22915587114202524	0.4488906618420122	-5.4990399445429565
GRIN1	-0.07340242518479659	0.6741796265016267	-1.2033947636926452	0.22941297518129786	0.4488906618420122	-5.499807556971397
GSC	-0.07109320880575364	1.1552668246418012	-1.2029583007171916	0.22958168228237943	0.4488906618420122	-5.500310748240304
KIF5B	-0.05061160619187138	5.9703188966638425	-1.2029331536220107	0.2295912340966319	0.4488906618420122	-5.500339837409833
DUSP1	-0.10377530682092319	3.928494417929916	-1.2025704639402874	0.22973166805647094	0.4488906618420122	-5.500757726919989
ACLY	0.04994669531092308	5.193282070732311	1.2004659807352211	0.2305465704022708	0.44934714803041864	-5.503180732963898
PORCN	-0.0454869587373775	2.0720824501131188	-1.1991285244691199	0.23106564211870076	0.44934714803041864	-5.504718361724476
SMAD7	0.06544855873286207	3.684847705627193	1.1988456049187877	0.23117572151231383	0.44934714803041864	-5.505043302172207
RUNX1T1	-0.07379570262202866	1.2456187598220523	-1.198819965031322	0.2311856839507846	0.44934714803041864	-5.505072755935792
TP63	-0.10333042988228884	1.1138092847181447	-1.1986655890454097	0.23124567356928968	0.44934714803041864	-5.505250081773018
BCL2L2	-0.04383140815524798	3.555265701962529	-1.1984256339154225	0.23133877019280777	0.44934714803041864	-5.505525768632371
FGF3	0.0654705326299562	0.13914681661456116	1.1980798889918431	0.23147337411080304	0.44934714803041864	-5.505922646804828
CTSD	0.07412231374198557	6.966614379756063	1.1977506341604656	0.2316014077214465	0.44934714803041864	-5.506300614292301
DKK3	-0.0927896335944425	2.7617807909942975	-1.1975047891164177	0.2316971090425531	0.44934714803041864	-5.506582721678211
PLA2G4F	-0.06365222966943938	0.5289773172417762	-1.1973455453540849	0.23175908792626781	0.44934714803041864	-5.506765439129467
LOX	-0.0899302021262777	3.285796525231396	-1.1947586371853745	0.23276758672834638	0.45095344528577547	-5.509730293653404
TDGF1	0.011350213901472785	0.07421963564989768	1.1933010496782999	0.2333370266824733	0.45134306189791595	-5.511398133273492
RIN1	-0.05077612599293182	1.3889412802738919	-1.1931242724940252	0.23340617673491915	0.45134306189791595	-5.511600259563018
ARNT	0.03957196787751368	4.121662225316986	1.1928609064572853	0.23350922483820322	0.45134306189791595	-5.511901335982408
RET	0.10557762647643189	1.127736682254669	1.1909943358141672	0.2342406612192287	0.4524077535498596	-5.514033173531304
SLC11A1	0.10114411217990478	2.20800123831544	1.187950262191487	0.23543672673408922	0.4543315982727733	-5.517502909359634
HERPUD1	0.06604036854574245	4.5178152720006315	1.1875368433463138	0.2355994994636058	0.4543315982727733	-5.517973457123634
CITED2	-0.065242129280114	4.299035487014499	-1.1868086708559267	0.23588639233749836	0.4544918164979168	-5.518801857366026
DKK4	-0.04299077047999017	0.40658584849834467	-1.1864052309944362	0.2360454504047065	0.4544918164979168	-5.519260610426981
CDK8	0.04512780967192876	3.2908394939444903	1.1853522674343229	0.23646077554280104	0.4549418146964029	-5.520457317950723
SLC7A6	-0.03987057556733479	2.891310860243899	-1.1841841865530915	0.23692230133244246	0.4549478105409293	-5.521783501948615
CXCL12	0.10448044203254378	4.089669320461147	1.183979941445539	0.2370032361326616	0.4549478105409293	-5.522015149461012
CASP4	0.06374002601723563	3.112493118939649	1.1833156865759067	0.23726604101116433	0.4549478105409293	-5.52276860403303
LIPE	-0.09424870556810697	1.9730319133871568	-1.1831479206188071	0.23733244836090853	0.4549478105409293	-5.522958832022228
SRA1	0.035420998827742564	3.1687071190635705	1.1830476620435664	0.23737197140798189	0.4549478105409293	-5.523072610887773
CYP4A22	-0.024221499468011397	0.3172936146320604	-1.1808672353715253	0.23823638690557833	0.4562554657480686	-5.525542307777164
TEK	-0.06201328659895943	1.770708216438379	-1.1783966383928492	0.23921855339234557	0.45778646008237256	-5.5283351819005
SLC19A1	0.06316654289126883	2.6701957246038326	1.1774319466158998	0.23960288039133565	0.4579069602873901	-5.529424104728067
SMAD5	-0.04045641496325024	3.4348639387031348	-1.1773205791534336	0.23964711574322092	0.4579069602873901	-5.529549863130737
SPOP	0.03349395231735472	2.8455980054141095	1.1761794920538449	0.24010226120245448	0.4584269545062107	-5.530836684153869
NR3C1	0.05751917433192385	3.5420149164525854	1.1750864386014648	0.2405389730874431	0.45891098825898324	-5.532068071883906
FMO3	-0.09645429743953095	1.4108392383301855	-1.1743426765511826	0.2408363628533835	0.4591286826086192	-5.532905370934342
SRM	0.06775448051633415	3.72259103804101	1.1727590755481672	0.24147039097023684	0.45998732272277054	-5.53468639473409
F8	-0.050562424607020325	1.451391765146687	-1.1690593457138065	0.24295607936223315	0.46246578936352134	-5.53883816140125
GLUL	0.060035541065141085	5.950431247118277	1.1668102251550172	0.24386258147446466	0.46383885086828697	-5.541355582755491
FBXW7	0.055431231557850735	3.3035153646831557	1.1655495114200833	0.24437174675414675	0.46445464766247163	-5.542764582536555
DPPA2	0.021848826901414486	0.040873974590828865	1.1637564757682501	0.24509714723757367	0.46548017727833363	-5.544765936900124
MAPRE2	-0.05731296564293565	3.207042000259681	-1.1626980739045798	0.24552604426382063	0.4658514494489244	-5.545945872826901
NR1I2	0.023750047186521076	0.25920085160196354	1.1620294779346492	0.2457971705131069	0.4658514494489244	-5.546690748674996
GATA3	0.12302695875955245	3.016354886634688	1.1614120416394977	0.24604790317837974	0.4658514494489244	-5.54737813490015
TSPAN7	-0.06098791646556133	0.9225197512562385	-1.1612748273354474	0.24610362776413236	0.4658514494489244	-5.547530859391367
IRS1	-0.09086982075828288	2.666287782331036	-1.1609822360931785	0.24622248266282473	0.4658514494489244	-5.547856464129669
MECOM	-0.06613307155002193	1.6070914429813847	-1.1581195585291584	0.2473874513783737	0.467702313737982	-5.551037854273061
HSPA4	0.04650134845247352	4.582869416498017	1.1571795512840004	0.24777069504684593	0.4680097598630171	-5.552080908796493
CCR6	0.013928441750017452	0.11907790908645527	1.1568046104385044	0.2479237330691512	0.4680097598630171	-5.552496677014053
YY1	-0.030841379124916028	3.984159685688448	-1.1543176799462767	0.24894049280628536	0.4695752518672777	-5.555251018670724
TP53AIP1	-0.03678902652958657	0.34369144299014043	-1.1536968136727623	0.24919494970846115	0.46970154177554185	-5.555937607373626
HSPA1A	0.08833211196092602	0.47503635007635253	1.1523049535015515	0.24976568236633362	0.47042333408095166	-5.557475733310022
IFNA2	-0.013226582415091401	0.01983075744976796	-1.1495037185607673	0.25091694012495075	0.4722044292139852	-5.560565862422184
KCTD11	-0.04525020282081467	2.2037832797332135	-1.1487105823385702	0.2512436258623894	0.4722044292139852	-5.561439403680699
ALK	-0.0665763550307408	0.9815773058309651	-1.14847384942954	0.2513413566941787	0.4722044292139852	-5.561699900316183
WNT7B	-0.10031071357732525	1.464227993098893	-1.1477546534889986	0.25163792481096076	0.4722044292139852	-5.56249132479182
NRIP1	-0.07025229152147082	4.052245059171565	-1.1477160325637419	0.2516538574852975	0.4722044292139852	-5.562533810453165
CEBPA	0.09339126633730074	2.9327029743029818	1.1464823244541882	0.25216318277144684	0.4728059676964628	-5.563890225829103
CCNG2	0.055203405455571355	3.262333820773657	1.1455476414743868	0.2525495041056646	0.4728951131792483	-5.564916933173487
PPARD	0.050687932113641455	3.680155077856491	1.145001694155031	0.25277533388551326	0.4728951131792483	-5.565516255024094
KMT2C	-0.04616388140487477	4.887136916217421	-1.1449972619054511	0.2527770684818417	0.4728951131792483	-5.565521191878275
PFKL	0.05674989101139703	4.917096747317678	1.1443606554838455	0.2530407147725321	0.4730350675411887	-5.566219575554787
DSC2	0.10178243572225892	4.361020747662035	1.1409400510071341	0.2544601520150162	0.4745286446008894	-5.5699658495769295
MTFP1	0.04137189893802026	0.9866792976357157	1.140927428292266	0.25446524119154895	0.4745286446008894	-5.569979770690971
EIF4A1	0.032927439137620695	2.388668922692686	1.14065323468703	0.2545792537222191	0.4745286446008894	-5.57027959140121
IRAK3	0.06956520776449303	2.0480944921907493	1.1406099874164597	0.25459740452838137	0.4745286446008894	-5.570326752534908
TCL1B	0.00783913195471032	0.023047388473036026	1.1378944917085436	0.25572840410128017	0.47606647506619615	-5.573292149823422
CD68	0.018018270842158284	0.27183613976998444	1.1375047038419543	0.2558910607427949	0.47606647506619615	-5.573717214846276
FASN	-0.11143819818932006	6.207570116350801	-1.137165134187257	0.2560329839703701	0.47606647506619615	-5.574087276881519
THAP11	0.037268409085452585	3.5605228736391346	1.1366939499339823	0.25622961546207396	0.47606647506619615	-5.57460088090897
STK36	-0.05201327027023119	3.2612442058785875	-1.136187800330223	0.2564412306309936	0.47606647506619615	-5.575152157659815
ERCC4	-0.03212160019894335	1.8823455293075855	-1.135847931813888	0.2565832284254538	0.47606647506619615	-5.575522314509706
PECAM1	0.07056583038751192	4.062883834908435	1.1354428692037761	0.2567528174907908	0.47606647506619615	-5.575963121353922
APAF1	0.03693775532815286	2.7956910608781445	1.1345865202033738	0.2571110957415834	0.4763781766513805	-5.576894903495571
CDH5	-0.07670259159562573	2.7301243749597868	-1.1322857455208861	0.258076018077621	0.47758807567520256	-5.57939443302831
VAMP8	0.06553948787676349	5.2425289387938	1.1320319334548439	0.25818260035683316	0.47758807567520256	-5.579669875383052
ALB	-0.0768128509488333	0.41577493619977374	-1.1309529749138754	0.258636024739633	0.47758807567520256	-5.580840099174342
MED1	0.03577472806195371	3.6735511419487183	1.1305016913371468	0.25882567459643263	0.47758807567520256	-5.581329349346413
CACNB4	-0.04757676699801732	0.5903427857240526	-1.129810446070604	0.2591167672477957	0.47758807567520256	-5.582078060688464
SPINK5	-0.0911919150232313	0.5773286553180673	-1.1298079008462836	0.2591178388960162	0.47758807567520256	-5.582080817120073
TSC22D3	-0.0827203722132428	3.4315431773927254	-1.1293125739244594	0.25932645132485577	0.47758807567520256	-5.5826171296097264
MAGEA1	-0.06183318780461131	0.12494928408828482	-1.1289428216777089	0.25948225263073493	0.47758807567520256	-5.583017324349624
BMP2	-0.08510576036504963	1.0977276593674552	-1.1277202848052676	0.25999785190258506	0.47758807567520256	-5.584339587425125
TCF7L1	0.077454856872046	2.683978368119819	1.127605519468118	0.26004629015151765	0.47758807567520256	-5.5844636413784805
MAPK12	-0.0594052209762087	1.5349301358102017	-1.1271287928051281	0.26024750198598284	0.47758807567520256	-5.584978866792505
SLC22A2	-0.007619039685523557	0.023042062963252247	-1.1266483245816672	0.26045036876856437	0.47758807567520256	-5.58549794253266
RAD1	-0.040778537720120286	2.501645100114936	-1.1262781982811245	0.2606067968216003	0.47758807567520256	-5.585897602054627
DNAJC5G	-0.010485610036037277	0.04506808064832752	-1.126211380662533	0.26063504318203146	0.47758807567520256	-5.585969737286699
GRB10	-0.06259111062099555	3.445676981014381	-1.1261649402304093	0.2606548388959932	0.47758807567520256	-5.586019746931663
MAP3K5	0.05366169547613222	3.5812403627658678	1.125787157971401	0.2608145658777154	0.47758807567520256	-5.586427516341778
BMI1	-0.04994978622839223	3.1802633954245376	-1.125326920088998	0.2610092194870443	0.477595394313401	-5.586924123740112
RNH1	-0.012769340438155889	0.27122580060827306	-1.1232260922577038	0.26189920698386304	0.47877856138572805	-5.589188263661824
CAMKK2	0.0350458310443753	3.6126273877429487	1.1228987407153797	0.26203808689015295	0.47877856138572805	-5.589540673974957
SLC39A6	-0.06917138228038659	5.130632908113824	-1.121826195520763	0.2624936368318246	0.47926134130008785	-5.590694481722061
ETV2	0.028821414207832702	0.5519824132927237	1.1211456302233094	0.26278276151744884	0.47943977975324786	-5.591426212783538
CYP2C8	0.03745839831641027	0.4082374482897335	1.1205161092968263	0.2630506249871292	0.4795791962101592	-5.592102492563042
RPS6KB1	0.041193213690811456	2.8024807919359374	1.1178624289651482	0.264181192263367	0.4812631014067542	-5.594949638233357
TICAM1	0.056136237847182885	2.8147324713121495	1.1172847201587879	0.26442791391566106	0.4812631014067542	-5.595568456834142
CCL21	0.14352352751888722	2.914029998656014	1.1169975202823421	0.26455061502479066	0.4812631014067542	-5.595875985010656
GREM1	-0.0144445393991797	0.08673223942687382	-1.1159607683074217	0.26499355178219025	0.4817190473253894	-5.596985719000324
PDZK1	-0.04550090510259095	0.8567991857874397	-1.113821240886082	0.265909732590975	0.4830339957508284	-5.599272243082979
SF3A1	0.03261519614748593	3.9197237892825325	1.1099758198976308	0.2675614880587998	0.485517845823877	-5.603371214156352
ENO1	0.06601903947106921	7.404549287009549	1.1097362235297439	0.26766472857595774	0.485517845823877	-5.603626069523975
LTBP1	-0.07842547248742623	4.101572752561795	-1.1087907289763792	0.2680721585798514	0.48590503418417347	-5.604631439340724
TRADD	0.04999130914373874	3.538274022736968	1.10734329736854	0.26869652623828777	0.48668459741642145	-5.60616902668214
EI24	-0.0512340394366248	4.593430838204833	-1.1035492075919378	0.2703380552327821	0.489304066732745	-5.610189837397201
PPP1R15A	-0.05517555350783021	4.194808006726588	-1.1028709523302633	0.2706322990644788	0.4894378069175904	-5.610907121009233
HSPBAP1	0.034866339301055996	2.49432924813865	1.1022469862347253	0.2709029799721511	0.4894378069175904	-5.611566769721492
MAGEE1	0.04102225719071935	1.1054667071462925	1.1020279394632062	0.2709980990797197	0.4894378069175904	-5.611798213970005
SORBS1	-0.09136581069246977	3.1127997301529433	-1.0989420914493513	0.27234069984851494	0.49150825152775934	-5.61505372067605
KLB	-0.04056341131444314	0.9337665614175251	-1.0968258433502784	0.2732638701032514	0.4928192905749783	-5.617281238932278
ITGAV	-0.05778935786717402	5.162170028240245	-1.096162626950004	0.27355371522328076	0.4929778512722996	-5.617978374796543
ISL1	-0.03712876112115044	0.16232640882134972	-1.0948917482543812	0.2741096455349711	0.4929778512722996	-5.619313135852138
SLK	-0.04188703702929094	4.329932493244259	-1.094827475520079	0.2741376209408642	0.4929778512722996	-5.619380729989918
PPP3CB	0.03930781181431203	3.656501927865072	1.094796584708383	0.2741511433297509	0.4929778512722996	-5.619413153323938
COL11A2	-0.014093954598548139	0.032426270195682894	-1.0942121136099057	0.27440708049544604	0.4929778512722996	-5.620026449066925
