Gene	logFC_ISPY2	FDR_ISPY2	logFC_GSE	FDR_GSE	sig_ISPY2	sig_GSE	sig_ambas	categoria
YPEL2	-0.14521517025040612	0.6419303911950118	0.7595747676098002	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TRIM24	0.12735974175192866	0.6420136295376041	-0.4700184231512961	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RFXANK	0.12523216793419728	0.6420136295376041	-1.7725904234902303	0.5001082132207356	FALSE	FALSE	FALSE	No significativo
RNF166	0.12248886578760156	0.6420136295376041	-0.09265292946829236	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SDF2	-0.08907092703032932	0.642229292919707	-0.104659726542236	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ARFGEF2	-0.11930041399938034	0.642229292919707	0.3654871821395664	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ERH	0.10426164031296097	0.642229292919707	-0.4518900593066288	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PLA2G12B	0.2530128941657082	0.6422500256584304	0.41949053308169176	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MANBA	-0.10680095201619516	0.6423263648893797	-0.00350912887852124	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CXorf38	0.1026391822144404	0.6424034175566766	0.29338475057528524	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RIPK3	-0.14611522678776617	0.6424676515035075	0.3606962583563848	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CCDC115	0.06929753241779206	0.6426822053459551	-0.4941174884834481	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TTC24	0.09743373274242724	0.6426822053459551	0.7509701636775338	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDX60	0.19410246028706352	0.6426822053459551	-0.3902013265565837	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IL16	-0.1148524374897412	0.6426822053459551	0.9441379964244144	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
P4HB	0.12445477923072708	0.6426822053459551	0.4854967606313206	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DTX3	-0.10704001386077285	0.6426822053459551	0.00513552208518515	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC41A3	0.08904446389816022	0.6426822053459551	0.21905316591330687	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ETNK1	0.14460670058908248	0.6426822053459551	-0.44888313363857846	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
AMIGO1	-0.1473862048840988	0.6426822053459551	0.27852084095497914	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CHADL	-0.11806437963925476	0.6426822053459551	0.1523850144052407	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DPY19L1	-0.1052515183016908	0.6428010525654738	0.1630981719533211	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GKAP1	-0.1153417227480804	0.6428159802357877	-0.958629138084198	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CCDC82	0.0917146504714486	0.6428159802357877	0.15448453782197458	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BICD2	0.13585314876620852	0.6428159802357877	-0.3788689942600651	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DCAF15	0.10569816344768408	0.6428159802357877	-0.58050241468094	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF749	-0.15243619485327672	0.6428159802357877	0.07939161878888631	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HSPB3	0.16455931863361958	0.6431074778284895	-3.6116508394395384	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EHD3	-0.13398987798872927	0.6431074778284895	0.02625179317512513	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
AKAP10	-0.12034500556254664	0.6431074778284895	0.8930421837866618	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
INPPL1	-0.0958346191023324	0.6431074778284895	0.5654309356625563	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MVP	-0.13362276814211005	0.6431074778284895	0.18126633276953952	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TRPM2	0.14219724243584794	0.6431074778284895	-0.8647166030508918	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SRD5A3	-0.13569860115628013	0.6431074778284895	0.06484220472932116	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF677	-0.1536437781546939	0.6431074778284895	-1.241540328804981	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
STXBP6	0.1196779011872844	0.6431074778284895	0.7911698097674102	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRKCZ	0.09611595630209176	0.6431074778284895	-0.14623818901105637	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SDK1	0.14487293684229682	0.6431074778284895	-1.134277719335448	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GDAP2	-0.11600191497510584	0.6431074778284895	0.2529803999309554	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PDZD2	0.13548206306651364	0.6431074778284895	0.5366829974204218	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TMEM263	-0.12426944611624828	0.6431074778284895	0.17795923598329902	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CLEC2D	0.12236510368222342	0.6431074778284895	0.21415501994933017	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYZAP	-0.15354474658496123	0.6431074778284895	2.546573581483916	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZBTB32	0.10403707756561066	0.6431714264155374	1.0420182601585743	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IL27RA	0.1268941109956048	0.6433128134345336	-0.48009629958562905	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TAF6L	0.10327923984607196	0.6433128134345336	-0.9684965027487398	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CORO2A	-0.11119058561762504	0.6433438544725844	-1.8867353443909205	0.9461208611629194	FALSE	FALSE	FALSE	No significativo
RIN2	-0.16822397913589002	0.6433438544725844	-0.6243792401670292	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TCP11	0.14396999872334956	0.6433541620586571	-0.9069184912137144	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ADK	0.10025332384964722	0.6433725146333995	0.03745767451409463	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAGOHB	0.1389631777644033	0.6435092703254333	-1.4931485061967675	0.989098477713112	FALSE	FALSE	FALSE	No significativo
RGS7BP	0.12645485218215932	0.6436170446584263	2.6325580072140684	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SH2B3	-0.12703155149459242	0.6436170446584263	0.8653257238156462	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NWD1	0.11871434042785968	0.6436170446584263	-4.605313208287369	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MRPL33	0.15606660465794847	0.6436170446584263	-0.651669893551901	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MPDU1	-0.08991333369809033	0.643658759235442	0.3217649737187459	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRPF3	0.10866927468038072	0.643658759235442	-0.6598230119207308	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MPP4	-0.09584871696667928	0.643658759235442	-0.33804509329050736	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EDRF1	-0.11566451459940616	0.643658759235442	-0.2471380861873782	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCYOX1L	-0.1146039649103612	0.643658759235442	-0.4268506803652316	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TMCO1	-0.09168942751363296	0.643658759235442	-0.6817377502933251	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ATAD5	-0.12506554686217705	0.6436618148740301	0.2965975851193909	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PLCB2	0.13808515255968282	0.6436618148740301	-0.09250499303390654	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAG	0.20254038773686425	0.6436618148740301	-3.173245611100754	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RAB18	-0.1417125895934785	0.6440239867043447	-0.3332270517233638	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PEX14	0.11736167496489268	0.6440239867043447	-0.6504413712840407	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EEF1B2	0.11299210300742273	0.6440317977768711	-0.8987592460928754	0.9725496965283088	FALSE	FALSE	FALSE	No significativo
DROSHA	0.15326034542503258	0.6440317977768711	0.2491024197770876	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GCGR	0.15872376940052169	0.6440317977768711	1.3916599070281244	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDX23	-0.09662718170378076	0.6440317977768711	0.32909424385159647	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF75D	-0.0956253579179664	0.6440317977768711	-0.2811861018791037	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TTC12	-0.10941731867009548	0.6440317977768711	0.4988471638078208	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PADI4	-0.12243165362659848	0.6440317977768711	-0.06123125241789994	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MYL6B	0.15030925936058007	0.6440930198603394	-0.8322254973877807	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC22A17	-0.16471366562710957	0.6442583570260518	0.13979351688751027	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
STOML1	-0.12670182925717172	0.6443908474655357	-0.5702971201547515	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
APOL3	0.19127597526946408	0.6445652236494657	-0.19753730692037705	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CIB1	-0.13331028068063747	0.6445748892148061	0.12164124805493123	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TAS1R1	0.13000705805110244	0.6445748892148061	-1.969742078296631	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DLGAP3	0.12196558516167864	0.6450061544220521	0.1480527390137487	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HSD17B4	-0.15088331418358286	0.6450061544220521	0.1860186092027183	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IFNL1	0.14824880086082648	0.6451878240909046	-0.4511254555607261	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LCN15	0.15537971220659796	0.6452049651412125	1.1488965143801	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
APH1A	0.12420191132753396	0.6452049651412125	-0.9436207721634288	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MESTIT1	-0.10057859604968009	0.6452049651412125	-3.7506560863629943	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NADK2	-0.08967720814867533	0.6452049651412125	0.6416362261328031	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
WDR1	-0.0740150644708289	0.6452049651412125	0.2819711936263888	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SSH1	-0.09001338658787934	0.6452049651412125	0.7688151650320866	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ANGPTL2	-0.10108533493826584	0.6452049651412125	0.6615225366016362	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IRAK2	0.17371880870310608	0.6452049651412125	1.59766737370977	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CYFIP1	-0.11417072459010416	0.6452049651412125	0.3648258744139439	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KHNYN	-0.15399533110831484	0.6452049651412125	0.5649760516951016	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SHOX2	0.1953934270759242	0.6453237264955856	-1.401269038404544	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MRPS24	0.12092247086502092	0.6453237264955856	-0.14150600829992055	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RNF168	0.11834008134084702	0.6453237264955856	0.05380242703022279	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SCN2B	-0.14864961426930065	0.6453237264955856	0.04498069610936771	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GPT	0.2630959858474215	0.6453237264955856	-1.3590496667529968	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CSE1L	0.14143021283580465	0.6453237264955856	-0.4749977639067002	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KDM4A	0.1377998030311311	0.6457925056554734	-0.07149933869648681	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TACR2	0.17953041162845793	0.6458629309276449	1.877683220429918	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SIT1	0.15952661815396363	0.6460789413175578	0.45257866088279	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDX52	-0.0857454542138573	0.6462635371435229	0.2757128856388273	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TIMD4	0.15126990206270152	0.6462635371435229	-1.5392170334693254	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CEP89	-0.09069728803049391	0.6463853593780817	-0.7088320095835061	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CCT6A	0.17879657493023948	0.6463853593780817	-0.8789556518372778	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RBKS	-0.119172402473054	0.6464671918004892	-0.552746517728138	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
OXNAD1	0.09414092392989357	0.6464671918004892	0.40734022265478176	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF600	-0.08899761084058322	0.6464702068124132	-0.2060749690552094	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SEMA5B	0.1667344932611112	0.6466077619787366	-0.4372749816531429	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
THAP7-AS1	0.09447237876383784	0.6466077619787366	1.9626053761147693	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DMPK	0.11230411628458312	0.6466077619787366	0.8024335922888566	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EXTL3	0.0966389451222846	0.6466077619787366	0.8358062319752669	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SNRNP27	0.10985389651839296	0.6466077619787366	0.3821642176447764	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SEL1L	-0.10447710236909766	0.6466077619787366	1.247295771870084	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RAP1GAP2	0.10207913406649484	0.6466077619787366	-1.166396347154962	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DPP8	-0.0903441483832133	0.6466077619787366	0.7340319139468057	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TNFAIP1	-0.11228410935419791	0.6466077619787366	0.20490044979422872	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ACLY	-0.13754363407561462	0.6467321858702526	0.8831503514376079	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C3orf80	-0.10985163502398276	0.6468970671220744	0.7825935553902352	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF350	-0.15454055187758767	0.6468970671220744	-0.3684840044868179	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CACHD1	0.1692774707738317	0.6468970671220744	0.989423409251627	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF330	-0.09052745709543908	0.6469411234981054	-0.34929461473244755	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TULP3	0.12466666666666668	0.6469411234981054	-0.6144808899803472	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CDH15	0.15129268114752595	0.6469411234981054	1.2774200692213162	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C4orf3	-0.1118907734675636	0.6469663182988848	-0.13233128263898558	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ULBP3	0.12549528551366926	0.6469984918578329	-0.8921489277299749	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FOXF1	0.1878129342889971	0.647141000962268	3.049545006956909	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RPRML	0.17258085754409025	0.647141000962268	0.45152125607989374	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SHOC2	-0.11943495467892258	0.647141000962268	-0.00278175140030066	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KLKB1	0.1225478652587033	0.6472930027413543	-0.908590047080571	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
WRNIP1	0.09470994510404657	0.6472930027413543	-0.05960781065473636	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
OSBPL2	-0.10056103299228544	0.6472930027413543	0.08265430587711314	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC25A14	-0.12800674800751424	0.6473672112974527	-0.2793409679365523	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NEK4	-0.09873002498586578	0.6474217040930113	0.7546957592374984	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF646	-0.07382425999890574	0.6474351539232509	0.5223555556744971	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ASIP	0.11525947000784208	0.6475178157313758	-1.4441556812608811	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PALMD	0.20993137093979547	0.6475178157313758	0.6552851920622842	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TLL2	-0.13732215352628976	0.6477669064897782	2.4981286701150083	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC25A25	-0.1579500282686803	0.6477669064897782	0.7616140076814012	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LHX1	0.17503992267148144	0.6477669064897782	1.1247400652307549	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LINC00239	0.09911916616512544	0.6477669064897782	-0.15220498591828227	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BMPER	-0.14495785230982472	0.6477669064897782	0.27425695040620113	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LGR5	0.353493479965712	0.6477669064897782	-1.814734694194731	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
WIPF1	0.1501030803742408	0.6477669064897782	-0.5969418886965828	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CDC14C	0.10824571866279968	0.6477669064897782	-0.7817106291074171	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BRINP1	-0.10528436468421117	0.6477669064897782	0.23194429341569076	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PYCR1	0.12681869745217125	0.6477669064897782	-0.13747608466832195	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TRIO	-0.12025046050591798	0.6477669064897782	0.32261431691590786	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HESX1	0.14065399135525486	0.6478131523280926	-2.116476701609362	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TNS4	0.20889312615126476	0.6478655646208469	-0.47211733282599616	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCDHGC3	-0.1600618445769728	0.6483361266944795	0.2915526552968748	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
KNTC1	0.10344857835895756	0.6484060866747572	0.32468997969024094	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HECW2	-0.14785030366033808	0.6484060866747572	-0.00590982616273393	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ZNF628	0.11186695482482507	0.648911178381408	-0.08798488009916149	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EPN1	-0.12625941529426768	0.648911178381408	0.5656322421942309	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC44A5	-0.1358134267111672	0.6491420538594488	1.8195261943218788	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
VDR	0.1171109773668171	0.6494231738578297	0.3633203276519564	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RAPGEF1	0.0946848680490957	0.6494231738578297	0.7906371693190252	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FASLG	0.11168877095073916	0.6494231738578297	-0.3536036565417611	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RAB9B	0.2016414072331341	0.6494480645616019	-1.2714240933507437	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ALOX12P2	0.14420278674472428	0.6494480645616019	-0.24288713642732673	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NIPAL4	0.14695112254016823	0.6494480645616019	0.7319632061133857	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC39A4	0.1690299830387914	0.6494480645616019	-0.6084416485641916	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ATXN7L2	0.11127858328317872	0.6494480645616019	-0.5455699904625715	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FCRL2	0.1192481625357914	0.6494480645616019	0.8518277811933519	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ACAP1	0.12174560011672177	0.6495223352396836	0.5640904260313693	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SMARCAL1	-0.07885686928927048	0.6495223352396836	-0.4703113324147781	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SOS2	-0.1307545549050722	0.6495223352396836	0.6411490859710263	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PRKCG	0.19511022961463367	0.6495223352396836	1.8219088597037223	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PLD3	0.1318635625832097	0.6495223352396836	0.28586993752174905	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAGEE1	-0.1088920865933504	0.6495223352396836	-1.6624768473933826	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LMNA	0.0978227644945373	0.6495223352396836	-0.2610864979293895	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CFDP1	-0.11981641771990324	0.6495223352396836	0.15457356575589587	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LPIN2	0.1341454651565715	0.6496122203065137	1.0026403727628086	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NOTCH2	-0.09075601393372414	0.6496122203065137	-1.4174649824041	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
POLD3	0.16444325290437845	0.6496122203065137	0.1407600015515773	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CNIH1	-0.12888617752731077	0.6496122203065137	0.2131604307094623	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
OSBPL3	0.13139869781692798	0.6496122203065137	-0.34176013398699356	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC16A3	0.20500738633254792	0.6496122203065137	-0.05298733094267774	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RNF207	0.0899625941529423	0.6496122203065137	-1.029874205886797	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DUT	-0.12695847239700203	0.6496122203065137	-0.6881569167206479	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SUN1	-0.0947183892323687	0.6496122203065137	0.4330780917741107	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ERGIC3	-0.15026928197552514	0.6496122203065137	-0.5004491896237798	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SCN3A	0.1194171727672298	0.6496122203065137	-0.4289036436133591	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PANK1	0.2199999270485668	0.649621747302297	-0.385186073689768	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TRIM54	-0.12500915540478916	0.649621747302297	-1.8627933975646156	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SCAMP2	-0.130143659608616	0.649621747302297	0.5856988699599812	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
ST7	-0.09929722237420469	0.649621747302297	-0.12785612384024486	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CUX2	0.15179473290656692	0.6496259778305266	0.17314518791876912	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
HAVCR2	0.13686628002407406	0.6498621463332733	-0.9648357891853184	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
NPR1	0.17940610238733598	0.6498888814226761	1.1794612095821366	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SLC35E1	0.09400249858656536	0.6499948402431251	-0.430263547036419	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM78B	0.23424340245481556	0.6499948402431251	0.39288823070447343	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAN1	-0.11480525615071754	0.6499948402431251	0.6085741896433363	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TNNC2	0.15453770677171635	0.6499948402431251	-0.22967633974993776	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RBM28	0.08099157410953631	0.6499948402431251	-0.5086938633217775	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
TBC1D15	0.0917885685105142	0.6499948402431251	0.36028637534756575	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FBXO43	0.17962617862158237	0.6499948402431251	-1.1097188570800596	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CORO1A	0.10271145884627278	0.6499948402431251	-0.4108206375381629	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RPL6	-0.09955536101840204	0.6499948402431251	-0.05171763912056608	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MAPKAPK2	-0.15526229687585488	0.6499948402431251	-0.21475938949613452	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PSTPIP1	0.14562822126169472	0.6499948402431251	-0.0583162064715706	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FBXW4	-0.09125711732414168	0.6499948402431251	-0.19226160343676665	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
IGSF22	-0.1563309806496324	0.6499948402431251	1.2171854741181236	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GPRIN1	0.10578043442578117	0.6499948402431251	-1.559242037308781	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LNP1	0.14670638872170835	0.6500389418991844	0.5364866923726905	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
CSGALNACT2	-0.08568101986102758	0.6500389418991844	0.02440265230534893	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
EFCAB14	-0.10884475935146168	0.6500389418991844	0.8161029104277194	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
MED23	-0.07326986558698567	0.6500394444863109	0.6341251700704427	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DDIAS	0.09594273312542138	0.6502371192368253	-0.4249247841828395	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LINC00339	0.08644651748098629	0.6508728372032557	0.368297666463546	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
LINC01089	-0.10548716966679472	0.6508728372032557	0.8555665282795029	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
DNAJA1	0.10574866407689046	0.6508728372032557	-0.6460385162216727	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
GBX2	0.12771765971804244	0.6508728372032557	-0.07691252131264983	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
SCG2	-0.15309004030566675	0.6510109835019534	-0.16382413670565085	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
BRD7	0.09567418066422297	0.6511936872234491	-0.0908557306259376	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PPP1R36	-0.0992845835385094	0.6516606011704253	-0.8806564154762685	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
PCDH18	-0.11798347650051996	0.6516606011704253	0.20116987088881053	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM162A	0.13334245226240565	0.6516606011704253	-0.2695304211241259	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
RBMS2	-0.09432718717513816	0.6516606011704253	0.7288126661490355	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
C1S	0.2002031697397453	0.6516606011704253	-1.736233593504664	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
FAM83H	-0.14493594864219136	0.6516606011704253	-0.5681896361400071	0.9994332785153688	FALSE	FALSE	FALSE	No significativo
